InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,is_cancellation,line_revenue,date,year_month,year,month,weekday,hour,month_label
546684,21746,SMALL RED RETROSPOT WINDMILL,96,2011-03-16 09:47:00,1.06,16152,United Kingdom,False,101.76,2011-03-16,2011-03,2011,3,Wednesday,9,2011-03
578488,22905,CALENDAR IN SEASON DESIGN,1,2011-11-24 12:53:00,2.95,12784,Portugal,False,2.95,2011-11-24,2011-11,2011,11,Thursday,12,2011-11
556503,23089,GLASS BON BON JAR,12,2011-06-13 08:44:00,1.65,13517,United Kingdom,False,19.8,2011-06-13,2011-06,2011,6,Monday,8,2011-06
576093,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-11-14 09:05:00,0.39,17744,United Kingdom,False,4.68,2011-11-14,2011-11,2011,11,Monday,9,2011-11
550464,22440,BALLOON WATER BOMB PACK OF 35,6,2011-04-18 13:30:00,0.42,16550,United Kingdom,False,2.52,2011-04-18,2011-04,2011,4,Monday,13,2011-04
544462,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-02-20 14:21:00,7.95,17050,United Kingdom,False,7.95,2011-02-20,2011-02,2011,2,Sunday,14,2011-02
564356,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-08-24 15:47:00,4.25,13969,United Kingdom,False,4.25,2011-08-24,2011-08,2011,8,Wednesday,15,2011-08
552550,22969,HOMEMADE JAM SCENTED CANDLES,96,2011-05-10 10:43:00,1.25,13881,United Kingdom,False,120.0,2011-05-10,2011-05,2011,5,Tuesday,10,2011-05
571053,23342,MINT DINER WALL CLOCK,2,2011-10-13 13:53:00,8.5,12631,Finland,False,17.0,2011-10-13,2011-10,2011,10,Thursday,13,2011-10
572552,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-10-24 17:07:00,2.46,14096,United Kingdom,False,2.46,2011-10-24,2011-10,2011,10,Monday,17,2011-10
577856,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-11-22 11:19:00,0.65,12490,France,False,7.800000000000001,2011-11-22,2011-11,2011,11,Tuesday,11,2011-11
545530,21533,RETROSPOT LARGE MILK JUG,3,2011-03-03 13:45:00,4.95,17416,United Kingdom,False,14.85,2011-03-03,2011-03,2011,3,Thursday,13,2011-03
536863,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-03 11:19:00,1.65,17967,United Kingdom,False,1.65,2010-12-03,2010-12,2010,12,Friday,11,2010-12
544097,22597,MUSICAL ZINC HEART DECORATION,48,2011-02-16 09:56:00,0.85,12455,Cyprus,False,40.8,2011-02-16,2011-02,2011,2,Wednesday,9,2011-02
553411,22716,CARD CIRCUS PARADE,12,2011-05-17 09:28:00,0.42,12714,France,False,5.04,2011-05-17,2011-05,2011,5,Tuesday,9,2011-05
566559,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-09-13 11:52:00,1.25,18044,United Kingdom,False,15.0,2011-09-13,2011-09,2011,9,Tuesday,11,2011-09
557250,23031,DRAWER KNOB CRACKLE GLAZE PINK,2,2011-06-17 15:59:00,1.65,12748,United Kingdom,False,3.3,2011-06-17,2011-06,2011,6,Friday,15,2011-06
577485,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,1,2011-11-20 11:56:00,4.25,16360,United Kingdom,False,4.25,2011-11-20,2011-11,2011,11,Sunday,11,2011-11
559128,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,2011-07-06 12:39:00,2.55,17238,United Kingdom,False,2.55,2011-07-06,2011-07,2011,7,Wednesday,12,2011-07
560644,84987,SET OF 36 TEATIME PAPER DOILIES,6,2011-07-20 11:22:00,1.45,16271,United Kingdom,False,8.7,2011-07-20,2011-07,2011,7,Wednesday,11,2011-07
563896,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-08-21 10:44:00,8.5,17061,United Kingdom,False,34.0,2011-08-21,2011-08,2011,8,Sunday,10,2011-08
544455,21791,VINTAGE HEADS AND TAILS CARD GAME,4,2011-02-20 13:18:00,1.25,13097,United Kingdom,False,5.0,2011-02-20,2011-02,2011,2,Sunday,13,2011-02
566601,22349,DOG BOWL CHASING BALL DESIGN,1,2011-09-13 15:57:00,3.75,16469,United Kingdom,False,3.75,2011-09-13,2011-09,2011,9,Tuesday,15,2011-09
558538,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-06-30 12:12:00,4.95,15005,United Kingdom,False,9.9,2011-06-30,2011-06,2011,6,Thursday,12,2011-06
568801,23201,JUMBO BAG ALPHABET,10,2011-09-29 10:46:00,2.08,14475,United Kingdom,False,20.8,2011-09-29,2011-09,2011,9,Thursday,10,2011-09
540779,21892,TRADITIONAL WOODEN CATCH CUP GAME,12,2011-01-11 11:18:00,1.25,15346,United Kingdom,False,15.0,2011-01-11,2011-01,2011,1,Tuesday,11,2011-01
547666,22986,GINGHAM ROSE WRAP,25,2011-03-24 13:23:00,0.42,14235,United Kingdom,False,10.5,2011-03-24,2011-03,2011,3,Thursday,13,2011-03
579980,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,2011-12-01 11:16:00,0.29,13263,United Kingdom,False,2.9,2011-12-01,2011-12,2011,12,Thursday,11,2011-12
549250,85030,FRENCH CHATEAU OVAL PLATTER,2,2011-04-07 12:10:00,1.95,14446,United Kingdom,False,3.9,2011-04-07,2011-04,2011,4,Thursday,12,2011-04
552871,23206,LUNCH BAG APPLE DESIGN,10,2011-05-12 08:52:00,1.65,12693,Germany,False,16.5,2011-05-12,2011-05,2011,5,Thursday,8,2011-05
580875,22811,SET OF 6 T-LIGHTS CACTI,12,2011-12-06 12:11:00,1.25,17744,United Kingdom,False,15.0,2011-12-06,2011-12,2011,12,Tuesday,12,2011-12
566868,23337,EGG FRYING PAN MINT,4,2011-09-15 13:13:00,2.08,14595,United Kingdom,False,8.32,2011-09-15,2011-09,2011,9,Thursday,13,2011-09
541816,22457,NATURAL SLATE HEART CHALKBOARD,5,2011-01-21 15:56:00,2.95,17799,United Kingdom,False,14.75,2011-01-21,2011-01,2011,1,Friday,15,2011-01
567524,23402,HOME SWEET HOME 3 PEG HANGER,8,2011-09-21 08:55:00,3.75,15696,United Kingdom,False,30.0,2011-09-21,2011-09,2011,9,Wednesday,8,2011-09
559004,23343,JUMBO BAG VINTAGE CHRISTMAS,10,2011-07-05 12:23:00,2.08,12428,Finland,False,20.8,2011-07-05,2011-07,2011,7,Tuesday,12,2011-07
559791,22727,ALARM CLOCK BAKELIKE RED,4,2011-07-12 12:24:00,3.75,17675,United Kingdom,False,15.0,2011-07-12,2011-07,2011,7,Tuesday,12,2011-07
568590,22469,HEART OF WICKER SMALL,12,2011-09-28 10:29:00,1.65,13126,United Kingdom,False,19.8,2011-09-28,2011-09,2011,9,Wednesday,10,2011-09
543978,22348,TEA BAG PLATE RED RETROSPOT,10,2011-02-14 15:37:00,0.85,12867,United Kingdom,False,8.5,2011-02-14,2011-02,2011,2,Monday,15,2011-02
571180,23280,FOLDING BUTTERFLY MIRROR HOT PINK,24,2011-10-14 10:47:00,0.83,15498,United Kingdom,False,19.92,2011-10-14,2011-10,2011,10,Friday,10,2011-10
545996,20982,12 PENCILS TALL TUBE SKULLS,24,2011-03-08 14:12:00,0.85,14367,United Kingdom,False,20.4,2011-03-08,2011-03,2011,3,Tuesday,14,2011-03
541843,85212,MINI PAINTED GARDEN DECORATION,12,2011-01-23 12:08:00,0.85,13659,United Kingdom,False,10.2,2011-01-23,2011-01,2011,1,Sunday,12,2011-01
576841,23581,JUMBO BAG PAISLEY PARK,1,2011-11-16 15:26:00,2.08,17368,United Kingdom,False,2.08,2011-11-16,2011-11,2011,11,Wednesday,15,2011-11
554009,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-05-20 12:38:00,9.95,12935,United Kingdom,False,19.9,2011-05-20,2011-05,2011,5,Friday,12,2011-05
557776,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-06-22 15:07:00,1.65,14422,United Kingdom,False,9.9,2011-06-22,2011-06,2011,6,Wednesday,15,2011-06
568668,23199,JUMBO BAG APPLES,4,2011-09-28 13:00:00,2.08,15750,United Kingdom,False,8.32,2011-09-28,2011-09,2011,9,Wednesday,13,2011-09
580660,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2011-12-05 13:49:00,0.85,16592,United Kingdom,False,10.2,2011-12-05,2011-12,2011,12,Monday,13,2011-12
576650,22274,FELTCRAFT DOLL EMILY,6,2011-11-16 10:34:00,2.95,14286,United Kingdom,False,17.700000000000003,2011-11-16,2011-11,2011,11,Wednesday,10,2011-11
553340,20718,RED RETROSPOT SHOPPER BAG,20,2011-05-16 12:20:00,1.25,15125,United Kingdom,False,25.0,2011-05-16,2011-05,2011,5,Monday,12,2011-05
574678,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-11-06 12:36:00,0.85,13365,United Kingdom,False,10.2,2011-11-06,2011-11,2011,11,Sunday,12,2011-11
573361,23173,REGENCY TEAPOT ROSES,1,2011-10-30 12:53:00,9.95,14456,United Kingdom,False,9.95,2011-10-30,2011-10,2011,10,Sunday,12,2011-10
577077,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2011-11-17 15:16:00,1.25,17799,United Kingdom,False,1.25,2011-11-17,2011-11,2011,11,Thursday,15,2011-11
552316,23298,SPOTTY BUNTING,3,2011-05-08 16:11:00,4.95,15674,United Kingdom,False,14.85,2011-05-08,2011-05,2011,5,Sunday,16,2011-05
564668,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-08-26 15:25:00,0.79,17183,United Kingdom,False,9.48,2011-08-26,2011-08,2011,8,Friday,15,2011-08
579711,22755,SMALL PURPLE BABUSHKA NOTEBOOK,1,2011-11-30 14:17:00,0.85,15060,United Kingdom,False,0.85,2011-11-30,2011-11,2011,11,Wednesday,14,2011-11
560878,22652,TRAVEL SEWING KIT,2,2011-07-21 15:16:00,1.65,14410,United Kingdom,False,3.3,2011-07-21,2011-07,2011,7,Thursday,15,2011-07
566612,23352,ROLL WRAP 50'S RED CHRISTMAS,6,2011-09-13 17:16:00,1.25,16229,United Kingdom,False,7.5,2011-09-13,2011-09,2011,9,Tuesday,17,2011-09
555733,23227,FILIGREE HEART BUTTERFLY WHITE,24,2011-06-07 08:21:00,1.25,16839,United Kingdom,False,30.0,2011-06-07,2011-06,2011,6,Tuesday,8,2011-06
569207,22381,TOY TIDY PINK POLKADOT,3,2011-10-02 11:04:00,2.1,17811,United Kingdom,False,6.300000000000001,2011-10-02,2011-10,2011,10,Sunday,11,2011-10
571229,22574,HEART WOODEN CHRISTMAS DECORATION,6,2011-10-14 14:04:00,0.85,15453,United Kingdom,False,5.1,2011-10-14,2011-10,2011,10,Friday,14,2011-10
571312,21991,BOHEMIAN COLLAGE STATIONERY SET,12,2011-10-17 10:42:00,1.25,12474,Germany,False,15.0,2011-10-17,2011-10,2011,10,Monday,10,2011-10
553685,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-05-18 13:56:00,0.95,18097,United Kingdom,False,11.4,2011-05-18,2011-05,2011,5,Wednesday,13,2011-05
580673,21166,COOK WITH WINE METAL SIGN,12,2011-12-05 14:30:00,2.08,13089,United Kingdom,False,24.96,2011-12-05,2011-12,2011,12,Monday,14,2011-12
542276,22854,CREAM SWEETHEART EGG HOLDER,8,2011-01-27 10:19:00,4.95,12764,Lebanon,False,39.6,2011-01-27,2011-01,2011,1,Thursday,10,2011-01
574240,23232,WRAP VINTAGE LEAF DESIGN,25,2011-11-03 12:45:00,0.42,15998,United Kingdom,False,10.5,2011-11-03,2011-11,2011,11,Thursday,12,2011-11
545057,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-27 12:49:00,1.25,13630,United Kingdom,False,15.0,2011-02-27,2011-02,2011,2,Sunday,12,2011-02
561600,22355,CHARLOTTE BAG SUKI DESIGN,7,2011-07-28 11:29:00,0.85,15861,United Kingdom,False,5.95,2011-07-28,2011-07,2011,7,Thursday,11,2011-07
580916,22513,DOORSTOP FOOTBALL DESIGN,1,2011-12-06 13:45:00,0.79,13685,United Kingdom,False,0.79,2011-12-06,2011-12,2011,12,Tuesday,13,2011-12
558709,22219,LOVEBIRD HANGING DECORATION WHITE,5,2011-07-01 13:02:00,0.85,17338,United Kingdom,False,4.25,2011-07-01,2011-07,2011,7,Friday,13,2011-07
577755,22492,MINI PAINT SET VINTAGE,36,2011-11-21 14:49:00,0.65,17010,United Kingdom,False,23.4,2011-11-21,2011-11,2011,11,Monday,14,2011-11
549572,22482,BLUE TEA TOWEL CLASSIC DESIGN,4,2011-04-10 15:32:00,1.25,17757,United Kingdom,False,5.0,2011-04-10,2011-04,2011,4,Sunday,15,2011-04
568189,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-09-25 14:36:00,3.75,14757,United Kingdom,False,22.5,2011-09-25,2011-09,2011,9,Sunday,14,2011-09
559674,21789,KIDS RAIN MAC PINK,1,2011-07-11 14:16:00,0.85,15856,United Kingdom,False,0.85,2011-07-11,2011-07,2011,7,Monday,14,2011-07
575145,23035,DRAWER KNOB CERAMIC IVORY,6,2011-11-08 15:40:00,1.45,14116,United Kingdom,False,8.7,2011-11-08,2011-11,2011,11,Tuesday,15,2011-11
571098,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-10-13 15:38:00,2.95,17841,United Kingdom,False,17.700000000000003,2011-10-13,2011-10,2011,10,Thursday,15,2011-10
545071,22883,NUMBER TILE VINTAGE FONT 4,2,2011-02-27 15:59:00,1.95,15996,United Kingdom,False,3.9,2011-02-27,2011-02,2011,2,Sunday,15,2011-02
557057,22608,PENS ASSORTED FUNKY JEWELED,36,2011-06-16 14:46:00,0.19,16843,United Kingdom,False,6.84,2011-06-16,2011-06,2011,6,Thursday,14,2011-06
581194,21098,CHRISTMAS TOILET ROLL,24,2011-12-07 17:17:00,1.25,15298,United Kingdom,False,30.0,2011-12-07,2011-12,2011,12,Wednesday,17,2011-12
538421,21982,PACK OF 12 SUKI TISSUES,4,2010-12-12 12:08:00,0.29,17917,United Kingdom,False,1.16,2010-12-12,2010-12,2010,12,Sunday,12,2010-12
574959,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-11-08 10:09:00,0.85,17886,United Kingdom,False,0.85,2011-11-08,2011-11,2011,11,Tuesday,10,2011-11
544412,22332,SKULLS PARTY BAG + STICKER SET,8,2011-02-18 14:21:00,1.65,16531,United Kingdom,False,13.2,2011-02-18,2011-02,2011,2,Friday,14,2011-02
570208,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-09 10:23:00,0.95,16104,United Kingdom,False,1.9,2011-10-09,2011-10,2011,10,Sunday,10,2011-10
577029,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-11-17 12:59:00,1.95,15563,United Kingdom,False,3.9,2011-11-17,2011-11,2011,11,Thursday,12,2011-11
574069,23564,EGG CUP MILKMAID INGRID,12,2011-11-02 14:52:00,1.25,17735,United Kingdom,False,15.0,2011-11-02,2011-11,2011,11,Wednesday,14,2011-11
549289,84912A,PINK ROSE WASHBAG,4,2011-04-07 18:09:00,3.75,14395,United Kingdom,False,15.0,2011-04-07,2011-04,2011,4,Thursday,18,2011-04
564863,21165,BEWARE OF THE CAT METAL SIGN,2,2011-08-31 10:30:00,1.69,15491,United Kingdom,False,3.38,2011-08-31,2011-08,2011,8,Wednesday,10,2011-08
579152,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-11-28 13:26:00,2.89,12479,Germany,False,17.34,2011-11-28,2011-11,2011,11,Monday,13,2011-11
570115,21154,RED RETROSPOT OVEN GLOVE,200,2011-10-07 12:37:00,1.06,13798,United Kingdom,False,212.0,2011-10-07,2011-10,2011,10,Friday,12,2011-10
541566,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,48,2011-01-19 11:50:00,0.65,17722,United Kingdom,False,31.200000000000003,2011-01-19,2011-01,2011,1,Wednesday,11,2011-01
568703,21899,GARAGE KEY FOB,20,2011-09-28 15:21:00,0.65,12748,United Kingdom,False,13.0,2011-09-28,2011-09,2011,9,Wednesday,15,2011-09
565218,22423,REGENCY CAKESTAND 3 TIER,12,2011-09-01 17:45:00,12.75,12739,United Arab Emirates,False,153.0,2011-09-01,2011-09,2011,9,Thursday,17,2011-09
576269,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,12,2011-11-14 14:23:00,1.45,12762,Portugal,False,17.4,2011-11-14,2011-11,2011,11,Monday,14,2011-11
577010,22983,CARD BILLBOARD FONT,12,2011-11-17 12:11:00,0.42,15506,United Kingdom,False,5.04,2011-11-17,2011-11,2011,11,Thursday,12,2011-11
579196,21990,MODERN FLORAL STATIONERY SET,14,2011-11-28 15:54:00,2.46,14096,United Kingdom,False,34.44,2011-11-28,2011-11,2011,11,Monday,15,2011-11
538008,22859,EASTER TIN BUNNY BOUQUET,6,2010-12-09 12:17:00,1.65,12683,France,False,9.9,2010-12-09,2010-12,2010,12,Thursday,12,2010-12
541005,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2011-01-13 10:39:00,1.95,16161,United Kingdom,False,9.75,2011-01-13,2011-01,2011,1,Thursday,10,2011-01
550911,23201,JUMBO BAG ALPHABET,10,2011-04-21 13:11:00,2.08,12354,Spain,False,20.8,2011-04-21,2011-04,2011,4,Thursday,13,2011-04
580673,20726,LUNCH BAG WOODLAND,20,2011-12-05 14:30:00,1.65,13089,United Kingdom,False,33.0,2011-12-05,2011-12,2011,12,Monday,14,2011-12
536477,20977,36 PENCILS TUBE WOODLAND,16,2010-12-01 12:27:00,1.25,16210,United Kingdom,False,20.0,2010-12-01,2010-12,2010,12,Wednesday,12,2010-12
540278,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-01-06 12:31:00,1.25,15719,United Kingdom,False,5.0,2011-01-06,2011-01,2011,1,Thursday,12,2011-01
563926,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-08-21 14:42:00,3.75,12553,France,False,15.0,2011-08-21,2011-08,2011,8,Sunday,14,2011-08
578702,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-11-25 10:58:00,1.25,15382,United Kingdom,False,30.0,2011-11-25,2011-11,2011,11,Friday,10,2011-11
581475,22380,TOY TIDY SPACEBOY,20,2011-12-09 08:39:00,0.79,13069,United Kingdom,False,15.8,2011-12-09,2011-12,2011,12,Friday,8,2011-12
554069,22469,HEART OF WICKER SMALL,12,2011-05-22 10:57:00,1.65,15281,United Kingdom,False,19.8,2011-05-22,2011-05,2011,5,Sunday,10,2011-05
553385,20725,LUNCH BAG RED RETROSPOT,1,2011-05-16 15:53:00,1.65,16710,United Kingdom,False,1.65,2011-05-16,2011-05,2011,5,Monday,15,2011-05
536590,22457,NATURAL SLATE HEART CHALKBOARD,6,2010-12-01 16:52:00,2.95,13065,United Kingdom,False,17.700000000000003,2010-12-01,2010-12,2010,12,Wednesday,16,2010-12
568729,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-09-28 16:45:00,3.75,16909,United Kingdom,False,15.0,2011-09-28,2011-09,2011,9,Wednesday,16,2011-09
542412,22660,DOORMAT I LOVE LONDON,1,2011-01-27 16:49:00,7.95,16725,United Kingdom,False,7.95,2011-01-27,2011-01,2011,1,Thursday,16,2011-01
563372,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-08-16 09:50:00,0.85,15653,United Kingdom,False,10.2,2011-08-16,2011-08,2011,8,Tuesday,9,2011-08
536884,48185,DOORMAT FAIRY CAKE,1,2010-12-03 11:42:00,7.95,14589,United Kingdom,False,7.95,2010-12-03,2010-12,2010,12,Friday,11,2010-12
544211,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-02-17 11:05:00,1.25,13018,United Kingdom,False,30.0,2011-02-17,2011-02,2011,2,Thursday,11,2011-02
576927,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-11-17 11:02:00,2.55,12567,France,False,15.3,2011-11-17,2011-11,2011,11,Thursday,11,2011-11
580129,23367,SET 12 COLOUR PENCILS SPACEBOY,24,2011-12-01 18:03:00,0.65,17426,United Kingdom,False,15.6,2011-12-01,2011-12,2011,12,Thursday,18,2011-12
575199,85099B,JUMBO BAG RED RETROSPOT,20,2011-11-09 09:48:00,2.08,12921,United Kingdom,False,41.6,2011-11-09,2011-11,2011,11,Wednesday,9,2011-11
556484,84997C,CHILDRENS CUTLERY POLKADOT BLUE,2,2011-06-12 13:17:00,4.15,16938,United Kingdom,False,8.3,2011-06-12,2011-06,2011,6,Sunday,13,2011-06
538826,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-12-14 12:58:00,2.1,12370,Cyprus,False,2.1,2010-12-14,2010-12,2010,12,Tuesday,12,2010-12
569424,22436,12 COLOURED PARTY BALLOONS,10,2011-10-04 10:49:00,0.65,15529,United Kingdom,False,6.5,2011-10-04,2011-10,2011,10,Tuesday,10,2011-10
565836,22759,SET OF 3 NOTEBOOKS IN PARCEL,96,2011-09-07 11:41:00,1.45,17511,United Kingdom,False,139.2,2011-09-07,2011-09,2011,9,Wednesday,11,2011-09
577609,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-11-21 09:51:00,12.5,12349,Italy,False,12.5,2011-11-21,2011-11,2011,11,Monday,9,2011-11
564943,22652,TRAVEL SEWING KIT,10,2011-08-31 13:23:00,1.65,17706,United Kingdom,False,16.5,2011-08-31,2011-08,2011,8,Wednesday,13,2011-08
578941,85187,S/12 MINI RABBIT EASTER,4,2011-11-27 13:26:00,1.65,16024,United Kingdom,False,6.6,2011-11-27,2011-11,2011,11,Sunday,13,2011-11
545062,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-02-27 14:07:00,3.75,12748,United Kingdom,False,3.75,2011-02-27,2011-02,2011,2,Sunday,14,2011-02
559036,23053,RECYCLED ACAPULCO MAT PINK,2,2011-07-05 15:14:00,8.25,12637,France,False,16.5,2011-07-05,2011-07,2011,7,Tuesday,15,2011-07
567236,22191,IVORY DINER WALL CLOCK,2,2011-09-19 11:33:00,8.5,14735,United Kingdom,False,17.0,2011-09-19,2011-09,2011,9,Monday,11,2011-09
576245,85014B,RED RETROSPOT UMBRELLA,3,2011-11-14 13:40:00,5.95,12553,France,False,17.85,2011-11-14,2011-11,2011,11,Monday,13,2011-11
580396,20986,BLUE CALCULATOR RULER,3,2011-12-04 11:00:00,1.25,13838,United Kingdom,False,3.75,2011-12-04,2011-12,2011,12,Sunday,11,2011-12
573808,23564,EGG CUP MILKMAID INGRID,3,2011-11-01 11:29:00,1.25,14419,United Kingdom,False,3.75,2011-11-01,2011-11,2011,11,Tuesday,11,2011-11
556079,22384,LUNCH BAG PINK POLKADOT,10,2011-06-08 15:18:00,1.65,18229,United Kingdom,False,16.5,2011-06-08,2011-06,2011,6,Wednesday,15,2011-06
550196,22295,HEART FILIGREE DOVE LARGE,2,2011-04-15 10:09:00,1.65,14796,United Kingdom,False,3.3,2011-04-15,2011-04,2011,4,Friday,10,2011-04
545711,22777,GLASS CLOCHE LARGE,4,2011-03-07 09:52:00,8.5,16136,United Kingdom,False,34.0,2011-03-07,2011-03,2011,3,Monday,9,2011-03
540357,16161P,WRAP ENGLISH ROSE,25,2011-01-06 15:14:00,0.42,13093,United Kingdom,False,10.5,2011-01-06,2011-01,2011,1,Thursday,15,2011-01
539502,22311,OFFICE MUG WARMER BLACK+SILVER,2,2010-12-20 11:14:00,2.95,14099,United Kingdom,False,5.9,2010-12-20,2010-12,2010,12,Monday,11,2010-12
569110,23206,LUNCH BAG APPLE DESIGN,10,2011-09-30 12:44:00,1.65,17675,United Kingdom,False,16.5,2011-09-30,2011-09,2011,9,Friday,12,2011-09
561915,22030,SWALLOWS GREETING CARD,12,2011-08-01 11:23:00,0.42,14408,United Kingdom,False,5.04,2011-08-01,2011-08,2011,8,Monday,11,2011-08
551543,22457,NATURAL SLATE HEART CHALKBOARD,6,2011-05-03 09:26:00,2.95,16055,United Kingdom,False,17.700000000000003,2011-05-03,2011-05,2011,5,Tuesday,9,2011-05
557972,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-06-24 10:16:00,5.95,12500,Germany,False,17.85,2011-06-24,2011-06,2011,6,Friday,10,2011-06
578155,85136A,YELLOW SHARK HELICOPTER,1,2011-11-23 11:32:00,7.95,12748,United Kingdom,False,7.95,2011-11-23,2011-11,2011,11,Wednesday,11,2011-11
549670,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-04-11 12:45:00,1.25,16168,United Kingdom,False,15.0,2011-04-11,2011-04,2011,4,Monday,12,2011-04
573915,23581,JUMBO BAG PAISLEY PARK,3,2011-11-01 15:55:00,2.08,15511,United Kingdom,False,6.24,2011-11-01,2011-11,2011,11,Tuesday,15,2011-11
550193,22842,BISCUIT TIN VINTAGE RED,2,2011-04-15 09:27:00,6.75,13952,United Kingdom,False,13.5,2011-04-15,2011-04,2011,4,Friday,9,2011-04
541265,22195,LARGE HEART MEASURING SPOONS,1,2011-01-16 16:23:00,1.65,17609,United Kingdom,False,1.65,2011-01-16,2011-01,2011,1,Sunday,16,2011-01
570555,22215,CAKE STAND WHITE TWO TIER LACE,2,2011-10-11 11:03:00,8.5,17119,United Kingdom,False,17.0,2011-10-11,2011-10,2011,10,Tuesday,11,2011-10
555946,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,2011-06-08 10:43:00,4.15,17238,United Kingdom,False,16.6,2011-06-08,2011-06,2011,6,Wednesday,10,2011-06
540543,84849B,FAIRY SOAP SOAP HOLDER,4,2011-01-09 15:23:00,1.69,14395,United Kingdom,False,6.76,2011-01-09,2011-01,2011,1,Sunday,15,2011-01
569838,22027,TEA PARTY BIRTHDAY CARD,12,2011-10-06 13:20:00,0.42,13504,United Kingdom,False,5.04,2011-10-06,2011-10,2011,10,Thursday,13,2011-10
557628,17129F,BLUE GLASS GEMS IN BAG,48,2011-06-21 14:31:00,0.64,15311,United Kingdom,False,30.72,2011-06-21,2011-06,2011,6,Tuesday,14,2011-06
561222,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-07-26 09:27:00,0.42,13588,United Kingdom,False,10.5,2011-07-26,2011-07,2011,7,Tuesday,9,2011-07
541855,22457,NATURAL SLATE HEART CHALKBOARD,1,2011-01-23 14:59:00,2.95,13742,United Kingdom,False,2.95,2011-01-23,2011-01,2011,1,Sunday,14,2011-01
560230,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-07-17 10:53:00,0.42,12600,Germany,False,10.08,2011-07-17,2011-07,2011,7,Sunday,10,2011-07
570116,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-10-07 12:38:00,2.95,12856,United Kingdom,False,5.9,2011-10-07,2011-10,2011,10,Friday,12,2011-10
566561,22026,BANQUET BIRTHDAY  CARD,12,2011-09-13 12:13:00,0.42,18145,United Kingdom,False,5.04,2011-09-13,2011-09,2011,9,Tuesday,12,2011-09
551028,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-04-26 11:30:00,8.95,13842,United Kingdom,False,17.9,2011-04-26,2011-04,2011,4,Tuesday,11,2011-04
565926,22689,DOORMAT MERRY CHRISTMAS RED,2,2011-09-08 10:02:00,7.95,13305,United Kingdom,False,15.9,2011-09-08,2011-09,2011,9,Thursday,10,2011-09
566726,23212,HEART WREATH DECORATION WITH BELL,4,2011-09-14 13:12:00,1.25,15021,United Kingdom,False,5.0,2011-09-14,2011-09,2011,9,Wednesday,13,2011-09
572219,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-21 13:17:00,2.08,17463,United Kingdom,False,4.16,2011-10-21,2011-10,2011,10,Friday,13,2011-10
